source_id,summary
15-1,"Veteran actor Robert Hardy, known for roles in ""All Creatures Great and Small,"" portraying Winston Churchill, and appearing as Cornelius Fudge in the Harry Potter films, is auctioning off his extensive antique collection due to downsizing his home. The auction, conducted by Dominic Winter Auctioneers in Gloucestershire, includes 238 lots such as furniture, paintings, swords, rifles, silverware, crystal chandeliers, and rare books dating back to the 17th century. Notable items include a detailed limewood diorama of the Battle of Agincourt commissioned by Hardy, a yew longbow with a mother-of-pearl handle, and a portrait of Hardy holding the bow. Hardy, an expert on medieval longbows and military history who studied under J.R.R. Tolkien and C.S. Lewis, expressed sadness at parting with his treasured collection but hopes the items bring joy to their new owners. Despite retiring from stage acting after a fall, Hardy intends to continue television work."
15-2,"Veteran actor Robert Hardy, known for roles in ""All Creatures Great and Small,"" portrayals of Winston Churchill, and as Cornelius Fudge in the Harry Potter films, is auctioning off his extensive antique collection due to downsizing his home. The auction, conducted by Dominic Winter Auctioneers in Gloucestershire, includes 238 lots such as furniture, paintings, swords, rifles, silverware, crystal chandeliers, and rare books dating back to the 17th century. Notable items include a detailed limewood diorama of the Battle of Agincourt commissioned by Hardy, a yew longbow with a mother-of-pearl handle, and a portrait of Hardy holding the bow. Hardy, an expert on medieval longbows and military history who studied under J.R.R. Tolkien and C.S. Lewis, expressed sadness at parting with his treasured collection but hopes the items bring joy to their new owners. Hardy retired from stage acting after a fall two years ago but intends to continue television work."
15-3,"A major study by the Institute for Health Metrics and Evaluation found that heavy drinking among Americans increased by 17.2% between 2005 and 2012, primarily driven by rising rates among women. Binge drinking among women rose significantly faster than among men, with women's binge drinking rates increasing more than seven times the rate of men's nationwide. In 2012, 8% of Americans were heavy drinkers and 18% were binge drinkers. Despite these increases, the overall percentage of Americans who drink alcohol remained relatively stable. Experts attribute the rise in excessive drinking to changing social norms, increased affordability of alcohol, greater alcohol advertising, and weakened alcohol control policies. Alcohol-related deaths in the U.S. were approximately 88,600 in 2010, with excessive drinking costing over $220 billion annually."
4-0,"The Giants initially led through Derrick Walser, but the Panthers equalized via Jeff Dimmen. Mike Forney and Andy Bohmback exchanged goals, making it 2-2. Mike Radja and James Desmarais then put the Giants ahead 4-2 before David Ling scored for Nottingham. The teams will play again on Saturday. Nottingham currently leads the league with 28 points, followed by Sheffield Steelers with 27 and Belfast with 25."
4-1,"Anne Rice was born in New Orleans and spent her early life there before relocating to Texas and later San Francisco. Route 495 is a 3.45-mile freeway in Hudson County, New Jersey, connecting the New Jersey Turnpike (Interstate 95) at exits 16E and 17 in Secaucus to New York State Route 495 inside the Lincoln Tunnel in Weehawken, providing access to Midtown Manhattan."
4-2,"""Home for the Holidays"" is a 1972 American made-for-television horror film directed by John Llewellyn Moxey, produced by Aaron Spelling, and starring Sally Field, Eleanor Parker, Julie Harris, Jessica Walter, and Walter Brennan. It premiered on ABC on November 28, 1972. There is also a 1995 film titled ""Home for the Holidays,"" starring Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning, Dylan McDermott, Geraldine Chaplin, Steve Guttenberg, Cynthia Stevenson, Claire Danes, Austin Pendleton, and David Strathairn."
4-3,"Cammy Smith, aged 21, has joined St Mirren on loan from Aberdeen after previously being loaned to Dundee United, where he scored five goals this season. Smith, who debuted for Aberdeen in 2012 and scored four goals in 89 appearances, is a Scotland Under-21 international. St Mirren manager Jack Ross praised Smith as a strong acquisition, highlighting his maturity and attacking capabilities. St Mirren, currently at the bottom of the Championship, will host Falkirk on Saturday."
4-4,"Billy Ray Cyrus is an American country music singer, songwriter, actor, and philanthropist who contributed to country music's global popularity. ""Excuse My French"" is both the debut studio album by American rapper French Montana and a 2014 Egyptian comedy film directed by Amr Salama. The film, based on Salama's personal experiences at an Egyptian public middle school after returning from Saudi Arabia, faced censorship issues due to its sensitive content on religious discrimination, prompting Salama to adjust the script while preserving its core message."
7-0,"In the European election campaign from 23 January to 22 May, UKIP, which won, spent £2,956,737 (68p per vote), while the Conservatives spent £2,980,815 (79p per vote). Labour, coming second, spent £1,027,339 (26p per vote). The Liberal Democrats spent £1,580,575 (£1.45 per vote) but lost 11 of their 12 MEPs. The Green Party spent £534,249 (43p per vote), and the SNP spent £267,372. Altogether, the six highest-spending parties spent £9,347,087, with all except Labour increasing their spending compared to the 2009 campaign."
7-1,"The upcoming film, set for release in US cinemas on 17 March 2017, will star Emma Watson as Belle, Dan Stevens as the Beast, Luke Evans as Gaston, Josh Gad as LeFou, Kevin Kline as Maurice, and an unnamed star as Mrs Potts, a role previously voiced by Angela Lansbury. Directed by Bill Condon, filming will begin in May at Shepperton Studios."
7-2,"Dorothy Ann Willis Richards was an American politician who served as the 45th Governor of Texas from 1991 to 1995. A Democrat, she gained national attention as Texas state treasurer when she delivered the keynote address at the 1988 Democratic National Convention. Richards, the second female governor of Texas, was known for her outspoken feminism and memorable one-liners. She lost her re-election bid in 1994 to George W. Bush. The passage also briefly mentions another Ann Richards, an American jazz singer married to pianist Stan Kenton."
7-4,"Centre-back Anderson, aged 27, has mutually terminated his contract with Barrow to join their National League rivals, potentially debuting against his former club on 18 February. Anderson previously played for Aldershot, Exeter, and in Italy. Striker Ruairi Keating, aged 21, joins the Gulls pending international clearance, having previously played for Sligo Rovers, Galway United, and Finn Harps, and was recommended by former Port Vale manager Micky Adams. Gulls manager Kevin Nicholson described Anderson as a leader-type player despite limited appearances for his age, and Keating as young, raw, and eager. The Gulls currently sit four points above relegation, having won only one of their last six matches."
9-0,"The passage describes two historical figures named Francis I. The first, Francis I (Franz Stefan, François Étienne, 1708–1765), was Holy Roman Emperor and Grand Duke of Tuscany, though his wife effectively held the real power. The second, Francis I (François Ier, 1494–1547), was the first King of France from the Angoulême branch of the House of Valois, reigning from 1515 until his death. Known as François au Grand Nez (""Francis of the Large Nose""), Grand Colas, and Roi-Chevalier (""Knight-King""), he personally engaged in wars against his rival, Holy Roman Emperor and King of Spain Charles V. After unsuccessful conflicts, he controversially allied with the Muslim Ottoman Sultan Suleiman the Magnificent. The Italian war of 1536–1538 was one such conflict between Francis I of France and Charles V."
9-1,"During the inaugural IndyCar Grand Prix of Louisiana, pit crew member Todd Phillips, a front-outside tire changer for Dayle Coyne Racing, was injured when driver Francesco Dracone spun his car while exiting his pit box on lap 25, clipping Phillips' leg. Phillips received stitches for a cut on his leg at the infield care center and was later released. The incident occurred amid challenging track conditions due to hours of rain before the race. Dracone did not finish the race, ending up in 23rd place."
9-2,"Widnes defeated Castleford in a closely contested match, securing a 14-6 lead at half-time through tries from Macgraff Leuluai, Ah Van, and Chris Bridge, with Paddy Flynn scoring for Castleford against his parent club. Flynn scored two more tries to complete a hat-trick, and Castleford added quick tries from Larne Patrick and Luke Gale, but Widnes held on for a 38-28 victory. Widnes' Lloyd White scored twice, and Joe Mellor capitalized on Castleford's indecision to extend the lead. The win moved Widnes into seventh place, one point behind sixth-placed Castleford, who suffered their fourth consecutive home league defeat."
9-3,"Clarkson, aged 30, has rejoined Premiership Well for a second spell and could debut for St Mirren against Alloa in the Championship on Saturday. Last season, he scored nine goals for Dundee and has mainly appeared as a substitute this term. Clarkson, who has two Scotland caps and one international goal from 2008, has nearly 400 senior club appearances, previously playing for Bristol City, Brentford, and Bristol Rovers. He states he is fully fit and eager to contribute to St Mirren, currently eighth in the Championship, aiming to help the club climb the table."
9-4,"Bolton-born boxer Amir Khan spent a family day at Six Flags Discovery Kingdom safari park in northern California, accompanied by his wife Faryal Makhdoom Khan and daughter Lamysa. During the visit, Khan posed with giraffes and sea lions and fed a rare white tiger. Earlier in the week, Khan announced he will fight former light-welterweight world champion Chris Algieri on May 30, ending speculation about potential bouts against Kell Brook, Adrien Broner, or Keith Thurman."
16-0,"The passage discusses two significant boxing events. First, it mentions the upcoming Floyd Mayweather vs. Manny Pacquiao fight, anticipated to be the biggest financially and most significant fight of the century, with its historical importance depending on the outcome. The passage then focuses extensively on the historic rivalry between Sugar Ray Leonard and Roberto Duran. Their first fight ended controversially, with Duran winning by a confusing unanimous decision. In their famous rematch on November 25, 1980, Leonard strategically used speed and movement to frustrate Duran, who shockingly quit mid-fight, uttering the famous phrase ""no mas."" This surrender severely damaged Duran's reputation in Panama, taking three years to rebuild after he regained a world title. Leonard later won their third fight decisively in 1989, but he considered forcing Duran to quit in their second fight his greatest achievement."
16-1,"Rory McIlroy, currently ranked world number one, believes it is ""unthinkable"" that he will not eventually win the Masters to complete a career grand slam. At age 25, McIlroy aims to become only the sixth golfer in history to win all four major titles. He describes his 2011 Masters collapse, where he lost a four-shot lead in the final round, as the most important day of his career, teaching him valuable lessons that helped him win subsequent majors. Despite having only one top-10 finish at Augusta, McIlroy remains confident he can win multiple Masters titles. He views the golf course as a sanctuary from external pressures, a mindset that previously helped him overcome personal distractions and achieve success."
16-2,"Pablo Mandado and Ilze Zebolde, a couple from Spain and Latvia respectively, left their restaurant jobs in Manchester to pursue their dream of exploring the world by bicycle. With no fixed plans or agenda, they have traveled nearly 7,000 miles through 16 countries in their first year, living on less than three euros each per day. They minimize expenses by camping, using hosting websites, and occasionally relying on strangers' hospitality. Their main costs are food, often supplemented by invitations, wild fruits, or dumpster diving. Starting from London, they cycled through Western and Eastern Europe, recently crossing into Asia via Turkey, Georgia, and Armenia, and plan to continue across Asia and eventually cycle the length of the American continent."
16-3,"Pablo Mandado and Ilze Zebolde, a couple from Spain and Latvia respectively, left their restaurant jobs in Manchester to pursue their dream of exploring the world by bicycle. With no fixed plans or agenda, they have traveled nearly 7,000 miles through 16 countries in their first year, living on less than three euros each per day. They minimize expenses by camping, using hosting websites, and occasionally relying on strangers' hospitality. Their diet mainly consists of inexpensive staples, supplemented by occasional free meals, wild fruits, and dumpster diving. Starting from London, they cycled through Western and Eastern Europe, recently crossing into Asia via Turkey, Georgia, and Armenia. They plan to continue their journey across Asia and eventually cycle the length of the American continent, expecting to remain on the road for several years."
16-4,"A three-bedroom apartment in Knightsbridge, one of Britain's most expensive areas, is listed for £575,000, significantly cheaper than neighboring properties. However, the low price is due to the apartment having only three years remaining on its lease and requiring extensive renovation. Extending the lease could cost between £3.35 and £4.5 million, but would increase the property's value to around £6 million. The 1,990 sq/ft maisonette includes three bedrooms, two bathrooms, a reception room, utility room, lift, parking, and communal garden. Estate agents note that such short-lease properties rarely appear on the market, attracting significant interest from locals, developers, and end users. Experts caution potential buyers about the high cost of lease extension."
6-0,"Britain's Sarah Storey won a cycling event in Nottwil, Switzerland, finishing over two minutes ahead of Poland's Anna Harkowska. This victory marked her 21st world title across cycling and swimming, and she aims for a 17th cycling title in Saturday's road race. Storey, aged 37, is Britain's most decorated female Paralympian, holding 22 Paralympic medals (11 gold, eight silver, three bronze) earned over six Paralympics. She began her career in swimming, winning six medals at the 1992 Paralympics, before switching to cycling in 2005, and is targeting further success at the upcoming Rio Paralympics."
6-1,"Chris Eubank is a British former professional boxer who competed from 1985 to 1998. His son, Chris Eubank Jr., is also a British professional boxer who has held the IBO super-middleweight title since February 2017, previously holding the WBA interim middleweight title in 2015 and the British middleweight title in 2016. As of May 2017, Eubank Jr. was ranked fifth-best super middleweight by BoxRec, seventh-best middleweight by The Ring magazine, and eighth by the Transnational Boxing Rankings Board."
6-2,"James Jones, the author, won the 1952 National Book Award for his first novel, ""From Here to Eternity,"" which was adapted into a film and later a television series. James Jones, the basketball player, averaged 25 points per game as a senior, earning Class 6A Player of the Year and First Team All-State honors. He won three NBA championships—two with the Heat and one with the Cavaliers—and reached the NBA Finals for seven consecutive years alongside teammate LeBron James. He finished third in NBA three-point percentage in the 2007–08 season and won the Three-Point Contest in 2011."
6-3,"Former Aberdeen midfielder Paul Sheerin, aged 39, has been appointed at Pittodrie, replacing Neil Cooper. Sheerin previously served as player-manager at Arbroath since 2010, leading them to their first national trophy by winning the Scottish Third Division title and promotion in 2011, although the club was relegated to Scottish League Two after finishing bottom of League One in the 2013-14 season. Aberdeen chief executive Duncan Fraser stated that manager Derek McInnes selected Sheerin following a thorough process, and Arbroath chairman John Christison supported Sheerin's decision to return to Aberdeen. Sheerin previously played for several Scottish clubs, Östersunds in Sweden, and earned a Scotland Under-21 cap in the mid-1990s."
6-4,"In 2000, tensions within Rage Against the Machine led vocalist de la Rocha to leave, causing the band's breakup. De la Rocha pursued a solo career, while the remaining members formed Audioslave with Chris Cornell, releasing three albums before disbanding in 2007. That same year, Rage Against the Machine reunited and performed at the Coachella Valley Music and Arts Festival. Their fourth studio album, ""Renegades,"" was released on December 5, 2000, by Epic Records."
8-1,"West Ham are negotiating a deal for Jamaican forward Deshane Beckford, a talented 17-year-old who impressed during a two-week trial with the club's academy. Beckford, considered one of the Caribbean's most promising talents, also has offers from Belgian clubs. Separately, West Ham announced affordable season ticket prices starting at £289 for their move to the 54,000-capacity Olympic Stadium in the 2016-20 season, making them the cheapest in the Barclays Premier League."
8-2,"West Ham are negotiating a deal for Jamaican forward Deshane Beckford, a talented 17-year-old from Montego Bay United, who impressed coaches during a two-week trial at the club's academy. Beckford, considered one of the Caribbean's top prospects, also has offers from Belgian clubs. Separately, West Ham announced affordable season ticket prices starting at £289 for their move to the 54,000-capacity Olympic Stadium in the 2016-17 season, aiming to have the lowest prices in the Premier League."
8-3,"West Ham are negotiating a deal for Jamaican forward Deshane Beckford, a talented 17-year-old from Montego Bay United, who impressed coaches during a two-week trial at the club's academy. Beckford, considered one of the Caribbean's top prospects, also has offers from Belgian clubs. Separately, West Ham announced affordable season ticket prices starting at £289 for their move to the 54,000-capacity Olympic Stadium in the 2016-24 season, making them the cheapest in the Barclays Premier League."
8-4,"Mr Mole, ridden by AP McCoy and trained by Paul Nicholls, is one of three 7-2 co-favourites in the Grade One Celebration Chase at Sandown on Saturday, alongside Special Tiara and Sprinter Sacre. Sprinter Sacre, trained by Nicky Henderson, will be ridden by Nico de Boinville due to Barry Geraghty's injury. This race will be McCoy's final Grade One ride before retirement, a decision he announced after winning on Mr Mole at Newbury in February. Other runners include Mick Channon's Somersby. McCoy's full list of rides for his final day will be confirmed on Friday morning."
11-1,"At age 75, Jack Nicklaus achieved his first hole-in-one at Augusta National during the par-3 contest, hitting an ace on the 130-yard fourth hole. Playing alongside Gary Player and Ben Crenshaw, Nicklaus delighted the crowd with his accomplishment. However, his feat was overshadowed by Camilo Villegas, who made two aces during the same event, though Villegas ultimately lost the contest to Kevin Streelman in a playoff. Nicklaus, known as the ""Golden Bear,"" was the youngest to win a green jacket in 1963 and earned his sixth in 1986. He is also one of five golfers to complete the career grand slam."
11-3,"An Omura's whale, a species feared extinct, was found washed up on a remote beach in Exmouth, Western Australia, following tropical cyclone Olwyn. This discovery marks the first sighting of the species in Western Australia and only the second in Australia. Initially difficult to identify, DNA profiling confirmed the whale as a juvenile female Omura's whale measuring 5.68 meters. Environment Minister Albert Jacob described the find as highly significant, as the species was only scientifically described in 2003 and remains poorly understood. Typically found in tropical and subtropical waters around Indonesia, the Philippines, and the Sea of Japan, Omura's whales have a sleek body shape and unique skeletal features, although the passage provides conflicting information about the number of vertebrae (53 or 67). The whale's carcass has been buried, and its skeleton will be recovered later for scientific study and possible museum display."
11-4,"An Omura's whale, a species feared extinct, was found washed up on a remote beach in Exmouth, Western Australia, following tropical cyclone Olwyn. This discovery marks the first sighting of the species in Western Australia and only the second in Australia. Initially difficult to identify, DNA profiling confirmed the whale as a juvenile female Omura's whale measuring 5.68 meters. Environment Minister Albert Jacob described the find as highly significant, as the species was only scientifically described in 2003 and remains poorly understood. Typically found in tropical and subtropical waters around Indonesia, the Philippines, and the Sea of Japan, Omura's whales have a sleek body shape and unique skeletal features, including a disputed number of vertebrae (either 53 or 63) and four digits on each pectoral fin. The whale's carcass has been buried, and its skeleton will be recovered in a few years for further scientific study and possible museum display."
1-0,"The film ""Poseidon"" earned $181,674,817 worldwide, with a production budget of $160 million."
1-1,"""Hourglass"" is both a song by the British electronic duo Disclosure and the fourteenth studio album by singer-songwriter James Taylor."
1-2,"As of the given date, COVID-19 cases have been reported in over 190 countries and 200 territories, resulting in more than deaths."
1-3,"As of 22 February 2020, there were 77,984 confirmed cases reported across all provinces of China and in over two dozen other countries."
1-4,"As of 22 February 2020, there were 78,629 confirmed cases reported across all provinces of China and in over two dozen other countries."
10-0,"The ""black box"" from the downed Russian Su-24 jet was opened in Moscow, but flight information appeared missing, complicating efforts to resolve the dispute over the jet's location when it was shot down. Russia claims the jet was within Syrian airspace, while Turkey insists it violated Turkish airspace despite warnings. The incident severely strained Russia-Turkey relations, prompting Russia to impose sanctions, including a ban on package holidays, potentially costing Turkey billions. The jet was shot down by Turkish F-16 fighters on November 24, resulting in the pilot's death, the rescue of the navigator, and the death of a Russian marine during the rescue operation."
10-2,"An explosion at a chemical plant producing paraxylene (PX) in Zhangzhou city, Fujian province, China, injured six people and caused a large fire. The blast occurred at an oil storage facility following an oil leak, but no toxic chemical spill was reported. Five people were hospitalized due to injuries from broken glass. Over 600 firefighters responded, and the fire is now under control. The plant previously experienced an explosion in 2013 without casualties or toxic leaks. PX plants have sparked protests in China due to pollution concerns, leading authorities to relocate this particular plant from densely populated Xiamen to its current remote location after public backlash in 2007."
10-3,"In autumn 2004, a 15-year-old girl was raped by David Ayrton, now known as Davina, in a Portsmouth garage while two others slept nearby. Ayrton, currently 34, denied the charge but was found guilty and will be sentenced on 4 March. Judge Ian Pearson remanded Ayrton into custody, likely at a male prison in Winchester, citing concerns about self-harm and failure to attend court. Ayrton, who has learning difficulties and attempted suicide last summer, changed her name in 2012 but has not undergone physical changes or medication related to her sexuality. She disclosed the attack to a care home worker in 2014."
10-4,"The city of Eugene in the United States has been awarded the rights to host the 2021 IAAF World Championships without the usual bidding process. The International Association of Athletics Federations (IAAF) council made this decision due to a unique strategic opportunity to hold the event in the USA for the first time. Eugene previously lost its bid for the 2019 championships to Doha, Qatar, but a recent presentation convinced the IAAF of Eugene's capability. IAAF President Lamine Diack emphasized the strategic importance of accessing the U.S. market and the collaboration among public authorities, private sector, the national Olympic committee, NBC, and the enthusiastic public. The 2007 championships in Osaka, Japan, were similarly awarded without a bidding process. Mo Farah won gold in the men's 10,000 meters at the 2016 championships in Moscow."
13-0,"L/Bdr Parkinson, seriously injured in a 2006 bomb attack in Afghanistan, carried the Olympic torch on 26 June, accompanied by hundreds of supporters. Despite a brain injury initially affecting his speech, he has regained the ability to speak unaided and maintains his personality and humor. Parkinson dedicates 12 hours daily to gym and rehabilitation, walks with crutches, and actively raises funds for military charities, notably as patron of Pilgrim Bandits. Following his torch relay, he received overwhelming public support, including over 5,000 Facebook friend requests, exceeding the site's limit. Facebook suggested he create a public page or use the subscribe feature. His mother described the response as phenomenal, noting increased mail, email traffic, and numerous invitations for torch visits. Parkinson is greatly encouraged by this widespread support. The Olympic torch relay involves 8,000 torchbearers covering 8,000 miles over 70 days, concluding at the London Olympic Games opening ceremony on 27 July."
13-1,"In the latest episode of ""Poldark,"" Demelza Poldark, portrayed by Eleanor Tomlinson, quickly transitions from barely showing pregnancy to giving birth to a daughter, significantly compressing the pregnancy timeline. Fans noted the abrupt progression, humorously commenting on social media about the show's rapid pregnancies. Ross Poldark, played by Aidan Turner, expresses clear affection for Demelza, despite initially marrying her out of duty, indicating his heart is no longer available. This rapid pregnancy timeline mirrors a previous instance involving another character, Elizabeth, whose pregnancy also progressed swiftly between episodes."
13-2,"Hundreds of children in England were hospitalized last year due to brain damage caused by exposure to alcohol in the womb, according to new figures. Specifically, 272 children with disabilities from foetal alcohol syndrome were admitted to hospitals, but experts warn the actual number affected could be much higher. World Health Organization research suggests at least one in 100 UK babies—approximately 7,500 annually—could suffer learning, behavioral, and physical problems from prenatal alcohol exposure. Elizabeth Mitchell from the National Organisation for Foetal Alcohol Syndrome describes the issue as enormous, sad, and vastly under-diagnosed. One example is 15-year-old Niamh Brown, who requires constant care and will never live independently. Her adoptive parents founded the Foetal Alcohol Spectrum Disorder Trust to support others. Alcohol exposure during pregnancy can also cause liver, kidney, heart problems, cerebral palsy, sight loss, and epilepsy. Current government guidelines advise pregnant women to avoid alcohol or limit consumption to two units twice weekly, but Mitchell advocates for a stricter recommendation of complete abstinence during pregnancy."
13-3,"Scotland's women's football team has won all five of their qualifiers and faces Iceland next, knowing a victory would nearly guarantee their qualification for next summer's finals in the Netherlands. Forward Lisa Evans emphasizes the emotional importance of qualifying, especially after narrowly missing out in previous play-offs for Euro 2013 and the World Cup. Iceland, ranked just above Scotland, is also unbeaten, making their upcoming matches crucial for deciding the group winner. Evans, who recently won the Bundesliga with Bayern Munich, highlights the advantage of having many Scottish players competing in top international leagues, as it brings valuable experience and different playing styles to the national team."
13-4,"A video captured in Fort Pierce, Florida, shows a light general aviation aircraft performing a belly landing at Aero Acres Residential Airpark after the pilot failed to deploy the landing gear. The plane skidded along the runway, damaging its propellers and belly. Realizing the mistake, the pilot quickly re-engaged the engines, managed to regain control, and took off again despite the damage. Remarkably, the 85-year-old pilot, Chris Georgaklis, who has nearly 50 years of flying experience, successfully flew 100 miles to Fort Lauderdale and landed safely. He was accompanied by his dog, Buddy. The FAA is investigating the incident, noting that gear-up landings typically result from human error or mechanical faults."
2-0,"""Veeram (Valour)"" refers to two different Indian films: one is a 2014 Tamil action film directed by Siva and produced by Vijaya Productions, and the other is a 2016 epic historical drama film written and directed by Jayaraj."
2-1,"In 2016, Sheryl Lee appeared in ""Café Society"" and completed filming the Showtime revival of ""Twin Peaks"" (2017), reprising her role as Laura Palmer. In the same year, Sheryl Lee Ralph portrayed Madame Morrible in ""Wicked"" on Broadway."
2-2,"Albert Lawrence Brooks, originally named Albert Lawrence Einstein, was born on July 22, 1947, and is an American actor, filmmaker, author, and comedian. ""Finding Dory"" was directed by Andrew Stanton, co-directed by Angus MacLane, and its screenplay was written by Stanton and Victoria Strouse."
2-3,"The passage describes two individuals named Tim Roth: one, Timothy Simon Roth, born on 14 May 1961, is an English actor and director; the other, born on December 6, 1975, is a guitarist, backing vocalist, and the only remaining founding member of the Canadian melodic death metal and progressive metal band, Into Eternity."
2-4,"An incident occurred around 14:00 on the A9 north of Berriedale in Caithness, resulting in minor injuries to several people. The road was closed, with diversions via the A897 Helmsdale to Melvich road. Police Scotland stated that inquiries into the incident were ongoing."
12-0,"An Omura's whale, a species feared extinct, was found washed up on a remote beach in Exmouth, Western Australia, following tropical cyclone Olwyn. This discovery marks the first sighting of the species in Western Australia and only the second in Australia. Initially difficult to identify, DNA profiling confirmed the whale as a juvenile female Omura's whale measuring 5.68 meters. Environment Minister Albert Jacob described the find as highly significant, as the species was only scientifically described in 2003 and remains poorly understood. Typically found in tropical and subtropical waters around Indonesia, the Philippines, and the Sea of Japan, Omura's whales have a sleek body shape and unique skeletal features, although the passage provides conflicting information about the number of vertebrae (53 or 60). The whale's carcass has been buried, and its skeleton will be recovered in a few years for further scientific study and possible museum display."
