source_id,summary
16-1,"Rory McIlroy believes he will eventually win the Masters to complete the career grand slam. He considers his final-round collapse at the 2011 Masters as a pivotal moment in his career. McIlroy aims to become the sixth player to win all four major titles. He has one top-10 finish in six Masters appearances. McIlroy sees the Masters as a course where he can excel and hopes to win multiple times. He views the golf course as a sanctuary from external pressures. McIlroy's recent successes include winning the U.S. Open, the PGA Championship, and the Open Championship. He is set to tee off at the Arnold Palmer Invitational on March 19."
16-2,"Pablo Mandado and Ilze Zebolde, a Spanish-Latvian couple, have embarked on an open-ended cycling journey around the world. They quit their jobs in Manchester and have been traveling for 356 days, covering nearly 7,000 miles through 16 countries. They live on less than three euros each per day, relying on free accommodation and camping, and their only major expense is food. They started in London, traveled through Europe, and are now in Asia, planning to continue across the Pacific and through the Americas."
16-3,"Pablo Mandado and Ilze Zebolde, a Spanish-Latvian couple, have embarked on an open-ended cycling journey around the world. They quit their jobs in Manchester and have been traveling for 356 days, covering nearly 7,000 miles through 16 countries. They live on less than three euros each per day, relying on free accommodation and camping, and their only major expense is food. They started in London, traveled through Europe, and are now in Armenia, planning to continue into Asia and across the Pacific."
16-4,"A three-bedroom apartment in Knightsbridge, London, is on the market for £575,000. The property, located in an expensive area, has a short lease of just three years remaining. The apartment is described as bright and well-proportioned, with 1,990 sq/ft of space, three bedrooms, two bathrooms, a reception room, and a utility room. It also includes a lift, parking, and a communal garden. The property is being sold by Russell Simpson and is one of two maisonettes with short leases in the area. If the lease is extended, the property could be worth upwards of £6 million. The current freeholder is the Welcome Trust, and extending the lease is likely to cost between £3.35 and £4.5 million. The property is in need of modernization."
6-0,"Dame Sarah Storey won a race in Nottwil, Switzerland, finishing over two minutes ahead of Anna Harkowska. She is set to compete in a road race the following day, with a chance to secure her 17th title. Storey, a 37-year-old British Paralympian, aims to achieve further success at the 2016 Paralympics in Rio de Janeiro. She is Britain's most decorated female Paralympian, with a total of 22 medals, including 11 gold, eight silver, and three bronze, earned in both cycling and swimming across six Paralympics. Storey began her career as a swimmer, winning six medals at the 1992 Paralympics, and later transitioned to cycling in 2005. She has won 21 world titles across both sports."
6-1,"The passage discusses two British boxers:

1. **Chris Eubank Sr.**:
   - Full Name: Christopher Livingstone Eubanks
   - Born: 8 August 1966
   - Career: Professional boxer from 1985 to 1998

2. **Chris Eubank Jr.**:
   - Full Name: Christopher Livingstone Eubank Jr.
   - Born: 18 September 1989
   - Titles Held: IBO super-middleweight title (since February 2017), WBA interim middleweight title (2015), British middleweight title (2016)
   - Rankings (as of May 2017): 5th best super-middleweight by BoxRec, 7th best middleweight by The Ring magazine, 8th by the Transnational Boxing Rankings Board"
6-2,"The passage discusses two individuals named James Jones:

1. **James Jones (author)**: He won the 1952 National Book Award for his debut novel, ""From Here to Eternity,"" which was adapted into a film and later a television series.

2. **James Jones (basketball player)**: He averaged 25 points per game as a senior, earning Class 6A Player of the Year and First Team All-State honors. He has won three NBA championships, two with the Heat and one with the Cavaliers. In 2017, he and teammate LeBron James reached the NBA Finals for the seventh consecutive year. He finished third in the NBA in three-point percentage during the 2007-08 season and won the Three-Point Contest in 2011."
6-3,"Paul Sheerin, a 39-year-old former Dons midfielder, has been appointed as the new player-manager at Pittodrie, replacing Neil Cooper. He has been in the role of player-manager at Arbroath since 2010. Arbroath were relegated to Scottish League Two after the 2013-14 season. Aberdeen's chief executive, Duncan Fraser, stated that Derek McInnes, the boss, chose Sheerin after a thorough process. Sheerin has played for several Scottish clubs, Östersunds in Sweden, and won a Scotland Under-21 cap in the mid-1990s. He led Arbroath to their first national trophy, the Scottish Third Division title, and promotion in 2011."
6-4,"The passage discusses the band Rage Against the Machine. In 2000, they released their fourth studio album, ""Renegades."" That same year, tensions led to the departure of vocalist Zack de la Rocha, causing the band to break up. De la Rocha pursued a solo career, while the remaining members formed Audioslave with Chris Cornell, releasing three albums before disbanding in 2007. In April 2007, Rage Against the Machine reunited and performed at the Coachella Valley Music and Arts Festival."
8-1,"West Ham is in talks to sign 17-year-old Jamaican forward Deshane Beckford from Montego Bay United after he impressed during a two-week trial. Beckford, considered one of the top prospects from the Caribbean, has also received offers from Belgian clubs. Additionally, West Ham has announced that season tickets for their new home at the Olympic Stadium will start at £289, aiming to have the lowest pricing in the Premier League to attract fans."
8-2,"West Ham is in talks to sign 17-year-old Jamaican forward Deshane Beckford from Montego Bay United, after he impressed during a two-week trial. Beckford, considered one of the top prospects from the Caribbean, has also received offers from Belgian clubs. Additionally, West Ham has announced that season tickets for their 2016-17 season at the Olympic Stadium will start at £289, aiming to have the lowest pricing in the Premier League."
8-3,"West Ham is in talks to sign 17-year-old Jamaican forward Deshane Beckford from Montego Bay United, after he impressed during a two-week trial. Beckford, considered one of the top prospects from the Caribbean, has also received offers from Belgian clubs. Additionally, West Ham has announced that season tickets for their new home at the Olympic Stadium will start at £289, aiming to have the lowest pricing in the Premier League to fill the 54,000 capacity venue."
8-4,"The passage discusses the upcoming Grade One Celebration Chase at Sandown on Saturday, where Mr. Mole, ridden by AP McCoy, is one of three co-favourites at 7-2 odds. The other co-favourites are Special Tiara and Sprinter Sacre. This race will be AP McCoy's last in a Grade One event. Mr. Mole has six rivals, including Somersby. McCoy's final ride schedule will be confirmed on Friday morning. McCoy announced his retirement after winning on Mr. Mole at Newbury in February."
11-1,"At 75, Jack Nicklaus achieved a hole-in-one on the 130-yard fourth hole during the par-3 contest at Augusta National, with Gary Player and Ben Crenshaw by his side. This was his first ace at Augusta, but it was eclipsed by Camilo Villegas, who made two holes-in-one that day. Nicklaus won his first Masters in 1963 and his sixth in 1986, and he is one of five men to complete the career grand slam."
11-3,"A juvenile female Omura's whale, a species thought to be extinct, was found on a remote beach in Exmouth, Western Australia, after a tropical cyclone. This is the first sighting in Western Australia and only the second in Australia. The whale was initially difficult to identify, but DNA profiling confirmed it as an Omura's whale. The species was first described in scientific journals in 2003 and is typically found in Indonesian waters, the Philippines, and the Sea of Japan. The whale has a sleek body shape and unique skeletal features, including 67 vertebrae. The carcass has been buried, and the skeleton will be recovered for further scientific investigation and potential public display. The find is significant for whale scientists due to the limited knowledge about the species."
11-4,"A juvenile female Omura's whale, a species thought to be extinct, was found on a remote beach in Exmouth, Western Australia, after a tropical cyclone. This is the first sighting in Western Australia and only the second in Australia. The whale was initially difficult to identify, but DNA profiling confirmed its species. The find is significant for scientists as little is known about Omura's whales, which are typically found in Indonesian waters, the Philippines, and the Sea of Japan. The whale has unique skeletal features, including 63 vertebrae. The carcass has been buried, and the skeleton will be recovered for further study and potential public display."
1-0,"The film ""Poseidon"" earned $181,674,817 worldwide with a production budget of $160 million."
1-1,"The passage discusses two different things:

1. ""Hourglass"" is a song by the British electronic duo Disclosure.
2. ""Hourglass"" is also the title of singer-songwriter James Taylor's fourteenth studio album."
1-2,"As of a unspecified date, more than a unspecified number of COVID-19 cases have been reported in more than 190 countries and 200 territories, resulting in more than a unspecified number of deaths."
1-3,"As of February 22, 2020, there were 77,984 confirmed cases of the virus, with infections reported in all provinces of China and over two dozen other countries."
1-4,"As of February 22, 2020, there were 78,629 confirmed cases of the virus, with infections reported in all provinces of China and over two dozen other countries."
10-0,"The ""black box"" of a downed Su-24 jet was opened in Moscow, revealing missing flight information. The jet was shot down by Turkish F-16 fighters on November 24, killing the pilot and a Russian marine involved in the rescue. The navigator was rescued. Russia and Turkey have conflicting accounts of the incident and the jet's location when it was hit. Russia has imposed sanctions on Turkey, including a ban on package holidays. The two countries are involved in Syria but have different positions despite both opposing IS. Russia's analysis of the black box data is expected next week."
10-2,"An explosion at a chemical plant in Zhangzhou City, Fujian Province, China, caused a large fire and injured six people. The plant produces paraxylene (PX), a chemical used in polyester production. The blast, caused by an oil leak, occurred at an oil storage facility. Over 600 firefighters controlled the blaze. Residents nearby reported hearing the explosion and feeling tremors. The plant had a previous explosion in 2013 with no reported casualties or toxic leaks. The plant's construction has sparked protests due to pollution concerns."
10-3,"A 34-year-old defendant, Davina (formerly known as David Ayrton), is charged with raping a 15-year-old girl in a Portsmouth garage in autumn 2004. Davina, who has learning difficulties and changed her name in 2012, denied the charge. The victim reported the assault, stating she was sober and clearly remembered the events. The judge, Ian Pearson, remanded Davina into custody at a male prison in Winchester due to concerns about self-harm and flight risk. Sentencing is scheduled for 4 March."
10-4,"The city of Eugene, United States, has been awarded the rights to host the 2021 IAAF World Championships. The International Association of Athletics Federations (IAAF) council decided to bypass the usual bidding process, citing a ""unique strategic opportunity"" to host the event in the USA for the first time. Eugene previously failed to secure the 2019 event, which was awarded to Doha, Qatar. The IAAF president, Lamine Diack, highlighted the collaboration between public authorities, the private sector, the national Olympic committee, NBC, and the enthusiastic public in Eugene as key factors in the decision. The 2007 World Championships in Osaka, Japan, was also awarded without a bidding process."
13-0,"Lance Bombardier Ben Parkinson, injured in a 2006 bomb attack in Afghanistan, carried the Olympic torch in 2012. He received thousands of friend requests on Facebook, which he couldn't accept due to the platform's limit. Parkinson, who regained his speech after a brain injury, is known for his determination and sense of humor. He spends extensive time in rehabilitation and supports military charities. His mother, Diane, expressed astonishment at the overwhelming public support. Facebook suggested Parkinson consider a public page or use the subscribe feature to manage the influx of requests."
13-1,"Demelza Poldark, played by Eleanor Tomlinson, has given birth to a baby daughter in the TV show ""Poldark."" The episode will show Ross Poldark, played by Aidan Turner, with his new baby. The timeline of Demelza's pregnancy is compressed, with her going from announcing her pregnancy to giving birth in a short span of time. Fans have noticed and commented on the quick progression of the pregnancy."
13-2,"The passage discusses the impact of alcohol exposure in the womb, highlighting that 272 children in England were hospitalized due to foetal alcohol syndrome in the past year. Experts suggest the actual number affected could be much higher, with the World Health Organisation estimating that at least one in 100 babies born in the UK could suffer learning, behavioural, and physical problems due to prenatal alcohol exposure, equating to about 7,500 cases annually. The passage also mentions the story of Niamh Brown, a teenager born with foetal alcohol syndrome, and the efforts of her adoptive parents to raise awareness. The government advises pregnant women to limit alcohol consumption, but some experts recommend complete abstinence."
13-3,"The passage discusses the Scottish women's national football team's qualification campaign. Here are the core pieces of information:

- Scotland has won all five qualifiers and is set to host Iceland, with a victory securing their place in the finals.
- Scotland is aiming to avoid play-off losses from previous tournaments.
- Iceland is also unbeaten and ranked one place above Scotland.
- The outcome of the match against Iceland and the return fixture will likely decide the group winner.
- Scotland has a good chance to qualify automatically for the finals in the Netherlands.
- The Scottish team includes players from various top leagues, including England, Sweden, and the United States.
- Jane Evans, a key player, recently won the women's Bundesliga with Bayern Munich and highlighted the benefits of playing in top leagues for the national team's development."
13-4,"An aeroplane, an Aerostar light general aviation aircraft, attempted to land without deploying its landing gear at the Aero Acres residential airpark in Fort Pierce, Florida. The plane skidded along the runway on its belly, with its propellers ricocheting off the ground. The pilot, Chris Georgaklis, managed to take off again and flew 100 miles to Fort Lauderdale, landing safely. The most common cause of such incidents is human error, but mechanical faults can also be a factor. The FAA is investigating the incident."
2-0,"The passage discusses two films titled ""Veeram"" (Valour):

1. A 2014 Indian Tamil action film directed by Siva and produced by Vijaya Productions.
2. A 2016 Indian epic historical drama film written and directed by Jayaraj."
2-1,"The passage discusses two individuals named Sheryl Lee and Sheryl Lee Ralph. In 2016, Sheryl Lee appeared in the film ""Café Society"" and the TV show ""Twin Peaks"" in 2017, where she reprised her role as Laura Palmer. Sheryl Lee Ralph played the role of Madame Morrible in the Broadway production of ""Wicked"" in 2016."
2-2,"Albert Lawrence Brooks, born Albert Lawrence Einstein on July 22, 1947, is an American actor, filmmaker, author, and comedian. The passage also mentions the film ""Finding Dory,"" directed by Andrew Stanton and Angus MacLane, with a screenplay by Stanton and Victoria Strouse."
2-3,"The passage discusses two individuals named Tim Roth:

1. **Timothy Simon Roth**: An English actor and director, born on May 14, 1961.
2. **Tim Roth**: The guitarist and backing vocalist of the Canadian metal band Into Eternity, born on December 6, 1975."
2-4,"A crash occurred on the A9 north of Berriedale in Caithness around 14:00, resulting in several minor injuries. The road was closed, and diversions were set up via the A897 Helmsdale to Melvich road. Police Scotland is investigating the incident."
12-0,"A juvenile female Omura's whale, a species thought to be extinct, was found on a remote beach in Western Australia after a tropical cyclone. This is the first sighting of the species in Western Australia and only the second in Australia. The whale was initially difficult to identify, but DNA profiling confirmed its species. The find is significant for scientists as little is known about Omura's whales, which are typically found in Indonesian waters, the Philippines, and the Sea of Japan. The whale has unique skeletal features, including 60 vertebrae. The carcass has been buried, and the skeleton will be recovered for further study and potential public display."
12-1,"Conor McGregor is preparing to challenge Jose Aldo for the featherweight title on July 11. McGregor recently got a new tattoo of a tiger on his stomach, with the caption ""if you see the tiger, it's too late. you're food."" He has also criticized Aldo's motivation for the fight, claiming that Aldo does not want the belt as much as he does. The two have a contentious relationship, and McGregor grabbed Aldo's belt during a promotional tour in Dublin."
12-3,"A magnitude-4.8 earthquake struck 35km north of Lucca, Italy, at a depth of 15.5km. The tremor was felt in cities as far as Milan and Florence. There were no immediate reports of injuries or damage, but phone lines and power supplies were disrupted in the Garfagnana area, leading to school evacuations. Several aftershocks were felt. Italy is prone to earthquakes, with a notable deadly quake in L'Aquila in 2009. Six scientists and an ex-official were convicted for manslaughter due to their handling of information before the L'Aquila earthquake."
12-4,"Bobbi Kristina Brown, daughter of Bobby Brown and Whitney Houston, has global and irreversible brain damage and remains unresponsive despite no longer being in a medically induced coma. She does not respond to visitors or familiar voices and has a tracheostomy. Her grandmother, Cissy Houston, expressed sadness and hope for a miracle. Bobby Brown previously stated that his daughter was awake and watching him, but her long-term quality of life is uncertain as she begins rehabilitation."
3-0,"""The Millers"" was a multi-camera series that aired on CBS from October 3, 2013, to July 18, 2015. It spanned 34 episodes over two seasons. CBS canceled the show on November 14, 2014, during its second season."
3-1,"The passage discusses two unrelated topics:

1. **Lake Providence**: A town in northeastern Louisiana, United States, serving as the parish seat of East Carroll Parish.

2. **University of Mississippi**: Approximately 55% of its undergraduates and 60% of all students are from Mississippi. 23% of the students are minorities, and international students come from 90 different nations."
3-2,"McManus scored twice, with Forbes and Johnstone adding one goal each, to give the hosts a comfortable win. Alloa scored once, with a goal by McAusland."
3-3,"The passage discusses two authors and their notable works:

1. Homer, the ancient Greek author of the epic poems ""Iliad"" and ""Odyssey,"" which are central to ancient Greek literature.
2. Joe R. Lansdale, an American author who wrote the mystery/suspense novel ""The Thicket."""
3-4,"The passage discusses three main topics:

1. **Excuse My French (Album)**: The debut studio album by American rapper French Montana.
2. **Excuse My French (Film)**: A 2014 Egyptian comedy film directed by Amr Salama, based on his experiences at a public middle school in Egypt after returning from Saudi Arabia.
3. **Benjamin Paul Ballance-Drew**: A British individual known by the names Plan B or Ben Drew, who is a hip hop recording artist, actor, film director, and producer, born on October 22, 1983."
