source_id,summary
15-1,"Actor Robert Hardy, 89—famed for All Creatures Great and Small, numerous Winston Churchill portrayals and the Harry Potter role of Cornelius Fudge—is downsizing and putting his personal collection up for auction on Saturday at Dominic Winter Auctioneers in South Cerney, Gloucestershire. The £100,000 sale comprises 238 lots drawn from a lifetime of collecting, including furniture, paintings, swords, flintlock rifles, silverware, crystal chandeliers and 17th-century books. Stand-out pieces are a hand-painted 3-D limewood diorama of the 1415 Battle of Agincourt (estimated £4,000–£6,000), a yew longbow with mother-of-pearl handle, and a portrait of Hardy holding the bow (together expected to reach up to £2,000), plus early Victorian cabinets by Gillows. A military-history enthusiast and longbow expert, Hardy studied at Oxford under J.R.R. Tolkien and C.S. Lewis, wrote two books on the weapon and advised on the Mary Rose project. Although saddened to part with his library and antiques, he hopes new owners will share his enjoyment; he intends to continue television work despite retiring from the stage after a recent fall."
15-2,"Robert Hardy, the 89-year-old actor famed for All Creatures Great and Small, numerous portrayals of Winston Churchill and, more recently, Cornelius Fudge in the Harry Potter films, is auctioning his personal antique collection as he downsizes.  

• Auction: 238 lots worth around £100,000 will be sold this Saturday by Dominic Winter Auctioneers in South Cerney, Gloucestershire.  
• Contents: a 3-D limewood diorama of the Battle of Agincourt (£4,000–£6,000), a yew longbow with mother-of-pearl handle and a portrait of Hardy holding it (together up to £2,000), early Victorian Gillows cabinets, swords, flintlock rifles, crystal chandeliers, paintings, silverware and dozens of books dating back to the 17th century.  
• Background: Hardy is a keen military historian, an Oxford English graduate taught by J. R. R. Tolkien and C. S. Lewis, an authority on the medieval longbow, and a consultant on the Mary Rose project.  
Expressing sadness at parting with his “treasured library” and collection, he hopes the new owners will gain the same pleasure he has had from the items. Though a fall forced his retirement from stage acting, he intends to continue television work."
15-3,"A nationwide study of 3.7 million adults (Behavioral Risk Factor Surveillance System, 2005-2012) shows U.S. heavy drinking rose 17.2%, driven mainly by women. Heavy drinking (avg. >1 drink/day for women, >2 for men past month) affected 8% of adults in 2012; binge drinking (≥4 drinks for women, ≥5 for men on one occasion) affected 18%. Women’s binge-drinking rates grew more than seven times those of men; in Santa Clara County, female binge drinking climbed 36% versus 23% for males. County variation was wide: 6% binge rate in Madison County, ID, versus 36% in Menominee, WI; 2% heavy-drinker rate in Hancock County, TN, versus 22% in Esmeralda County, NV. Despite heavier use, overall prevalence of “any drinking” stayed stable. Researchers cite shifting social norms for women, youthful and affluent demographics, cheaper real-price alcohol, increased advertising, and looser alcohol-control policies as likely contributors. Alcohol harms remain high—about 88,600 U.S. deaths in 2010 and annual costs exceeding $220 billion."
4-0,"Belfast Giants led 1-0 through Derrick Walser, but Jeff Dimmen levelled for Nottingham Panthers.  
Second period: Mike Forney restored the Giants’ lead (power-play breakaway), Andy Bohmback equalised, then Mike Radja and James Desmarais pushed Belfast ahead 4-2 before David Ling cut it to 4-3.  
The sides meet again on Saturday in the second game of their double-header. League table: Nottingham 28 pts, Sheffield 27, Belfast 25."
4-1,"Anne Rice was born in New Orleans, lived there during her early years, then moved to Texas and later to San Francisco.  
Route 495 is a 3.45-mile freeway in Hudson County, New Jersey, linking the New Jersey Turnpike (I-95) at Secaucus exits 16E/17 to NY 495 in the Lincoln Tunnel at Weehawken, giving access to Midtown Manhattan."
4-2,"The passage discusses two films titled “Home for the Holidays.”  
1. The 1972 version is an American made-for-television horror movie directed by John Llewellyn Moxey, produced by Aaron Spelling, starring Sally Field, Eleanor Parker, Julie Harris, Jessica Walter, and Walter Brennan, and it premiered on ABC on November 28, 1972.  
2. The 1995 film is noted only for its ensemble cast, which includes Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning, Dylan McDermott, Geraldine Chaplin, Steve Guttenberg, Cynthia Stevenson, Claire Danes, Austin Pendleton, and David Strathairn."
4-3,"Cammy Smith, a 21-year-old Scotland U21 forward, was loaned by Aberdeen to Dundee United in July and has scored five goals this season, adding to four goals in 89 appearances for Aberdeen since his 2012 debut. St Mirren manager Jack Ross has now secured Smith—calling him “a brilliant acquisition” who will strengthen their attack—and his side, currently bottom of the Championship, host Falkirk on Saturday."
4-4,"• Billy Ray Cyrus: American country singer-songwriter, actor and philanthropist credited with expanding country music’s global reach.  
• Excuse My French (album): debut studio release from U.S. rapper French Montana.  
• Excuse My French (film): 2014 Egyptian comedy by director Amr Salama, drawn from his middle-school experiences; originally flagged by censors, Salama revised the script while keeping its focus on religious discrimination."
7-0,"During the 23 January–22 May campaign, the six highest-spending parties laid out £9.35 million. UKIP, which won the election, spent £2,956,737—about 68 p per vote (4,376,635 votes). Conservative spending was £2,980,815 (79 p per vote); Labour, which finished second, spent £1,027,339 (26 p per vote); the Liberal Democrats spent £1,580,575, losing 11 of their 12 MEPs (£1.45 per vote). The Greens spent £534,249 (43 p per vote) and the SNP £267,372. All parties except Labour spent more than they had in the 2009 European election campaign."
7-1,"Disney’s live-action Beauty and the Beast, directed by Bill Condon and filming at Shepperton Studios from May, will reach US cinemas on 17 March 2017. Cast members include an unnamed star as Mrs Potts, Kevin Kline as Belle’s father Maurice, Emma Watson as Belle, Dan Stevens as the Beast, Luke Evans as Gaston and Josh Gad as Gaston’s sidekick LeFou."
7-2,"• Dorothy Ann Willis Richards (1933–2006) was a Democratic politician who gained prominence as Texas state treasurer and keynote speaker at the 1988 Democratic National Convention.  
• She served as the 45th Governor of Texas from 1991 to 1995, becoming the state’s second female governor, and lost her 1994 re-election bid to George W. Bush. Known for outspoken feminism and sharp one-liners.  
• A different Ann Richards (1935–1982) was an American jazz singer and the wife of pianist Stan Kenton."
7-4,"The Gulls have added two players: 27-year-old centre-back Myles Anderson, who left Barrow by mutual consent and could face his former side on 18 February, and 21-year-old striker Ruairi Keating, whose move awaits international clearance after spells with Sligo Rovers, Galway United and Finn Harps. Manager Kevin Nicholson values Anderson’s leadership and Keating’s hunger. The club is four points above the National League relegation zone, having won only one of their last six games."
9-0,"• Two different rulers named Francis I are described.  

1. Francis I (Franz Stefan, François Étienne; 8 Dec 1708 – 18 Aug 1765) held the titles Holy Roman Emperor and Grand Duke of Tuscany, but his wife wielded the actual power of those offices.  

2. Francis I of France (François Ier; 12 Sep 1494 – 31 Mar 1547) was the first French king from the Angoulême branch of the House of Valois, reigning 1515–1547. Nicknamed “Francis of the Large Nose,” “the Grand Colas,” and the “Knight-King,” he personally led wars against his rival Charles V. After military setbacks, he forged a controversial Franco-Ottoman alliance with Sultan Suleiman the Magnificent. His rivalry with Charles V included the Italian War of 1536-1538."
9-1,"During Sunday’s inaugural IndyCar Grand Prix of Louisiana, front-outside tire changer Todd Phillips of Dayle Coyne Racing was hit when Francesco Dracone’s car spun while leaving its pit box on lap 25. Phillips suffered a leg cut, received stitches at the infield care center, and was released. Wet conditions had reduced traction for many cars. Dracone failed to finish and placed 23rd."
9-2,"Widnes beat Castleford despite a late scare. 

• First half: Widnes tries by Macgraff Leuluai, Patrick Ah Van and Chris Bridge put them 14-6 up, with Castleford’s Paddy Flynn replying.  
• Early second half: Flynn scored again, but Ah Van, Lloyd White (2) and Joe Mellor pushed Widnes out to 38-12. Mellor’s try followed a short kick-off mistake by Castleford.  
• Late surge: In four minutes Castleford crossed three times through Larne Patrick, Luke Gale and Flynn (completing his hat-trick), cutting the gap, yet Widnes held on.  
• Outcome: Widnes, who had lost nine of their previous ten, climbed to seventh place; Castleford stayed sixth after a fourth straight home league defeat."
9-3,"Clarkson, 30, re-joined Premiership Well in July and is set for a possible St Mirren debut against Alloa on Saturday. After nine goals for Dundee last season, he has mainly been used as a substitute this term but says he is fully fit, having kept sharp with U20 matches and training. The striker, twice capped for Scotland in 2008 (one goal) and nearing 400 club appearances, has also played for Bristol City, Brentford and Bristol Rovers. St Mirren sit eighth in the Championship, seven points above bottom-placed Alloa, and Clarkson hopes his arrival will spark a winning run and lift the club up the table."
9-4,"Amir Khan spent Friday at Six Flags Discovery Kingdom safari park in northern California with his wife Faryal and daughter Lamysa, posing with giraffes and sea lions and feeding a rare white tiger. Earlier in the week he confirmed that, instead of facing Kell Brook or potential opponents Adrien Broner or Keith Thurman, his next fight will be against former light-welterweight world champion Chris Algieri on May 30."
16-0,"The article contrasts the looming Mayweather-Pacquiao bout—touted as boxing’s richest and most significant of the century—with past landmark contests, focusing on Sugar Ray Leonard vs. Roberto Durán.

• Context  
  – Great fights are judged by action, cultural impact, expectations and finances.  
  – This piece is the sixth in a series on 12 history-shaping bouts.

• Leonard–Durán trilogy  
  1) June 1980, Montreal: Durán narrowly won Leonard’s welterweight title amid scoring confusion (a draw was corrected to a unanimous 148-147 verdict termed “a monument to indecision”).  
  2) Nov 25 1980, Louisiana Superdome: Leonard abandoned a toe-to-toe style, used speed and movement, taunted Durán, and in round 8 Durán turned away saying “No más,” stunning the sport.  
        – Durán blamed stomach cramps; his manager said he quit from embarrassment.  
        – Panama withdrew his commercials and public anger ensued.  
  3) 1989: Leonard won their final meeting by wide decision, keeping the super-middleweight crown.

• Aftermath  
  – Durán needed three years to regain stature, doing so on June 16 1983 by knocking out Davey Moore for the light-middleweight title.  
  – Leonard regards forcing Durán to quit as a greater feat than a knockout.

The Leonard–Durán saga, launching the “golden age” of the middle weights alongside Hearns and Hagler, exemplifies how a fight’s meaning can transcend the ring—paralleling the expectations now surrounding Mayweather vs. Pacquiao."
16-1,"World No. 1 Rory McIlroy, 25, says it is “unthinkable” that he will retire without winning the Masters and completing the career grand slam. Speaking to BBC Northern Ireland, he calls his 2011 Augusta collapse—when a closing 80 cost him a four-shot lead—the most important day of his career because it taught him crucial lessons he later used to win the 2011 U.S. Open, 2012 PGA, and both the Open and PGA in 2014. Although he has just one top-10 in six Masters starts, McIlroy believes Augusta suits him and hopes to win not only once but multiple times. He intends to block out the pre-tournament hype, using the course as a “sanctuary,” just as he did during last season’s successes amid personal turmoil that included ending his engagement to Caroline Wozniacki and a costly legal dispute with his former management company."
16-2,"• Spanish‐Latvian couple Pablo Mandado (27) and Ilze Zebolde (31) quit restaurant jobs in Manchester to pursue an open-ended dream of discovering the world “a pedal at a time.”  
• In their first 356 days they have cycled nearly 7,000 miles (11,132 km) through 16 countries, starting in London and travelling via France, Spain, Portugal, Italy, Slovenia, Croatia, Bosnia-Herzegovina, Montenegro, Albania, Macedonia, Greece, Turkey, Georgia and Armenia; Asia and the Americas are next.  
• They live on under €3 each per day—about €0.10 per kilometre—by eliminating transport costs, camping most nights, using Couchsurfing and Warmshowers, accepting hospitality from strangers, eating basic foods (pasta, bread, rice, eggs, milk, seasonal produce), foraging, and sometimes dumpster-diving.  
• Gear totals around 130 kg; showers are taken when possible.  
• With no fixed agenda or timeline, they intend to remain on the road for “the following years.”"
16-3,"Spanish cyclist Pablo Mandado (27) and Latvian cyclist Ilze Zebolde (31) left their restaurant jobs in Manchester to fulfil a dream of discovering the planet “a pedal at a time.”  

• Duration & distance so far: 356 days on the road, almost 7,000 miles (≈11,132 km).  
• Route to date: Departed London, crossed France, Spain, Portugal, northern Italy, Slovenia, Croatia, Bosnia-Herzegovina, Montenegro, Albania, Macedonia, Greece, Turkey, Georgia and Armenia (16 countries).  
• Next aim: continue deeper into Asia, then cross the Pacific and cycle the length of the Americas; the journey is open-ended and expected to last “the following years.”  

Ultra-low-cost travel:  
• Average spend: under €3 per person per day (≈€0.10 per km).  
• Accommodation: 161 nights camping, 66 via Couchsurfing, 44 via Warmshowers, with occasional invitations from strangers.  
• Main expense is food (€2.74/day each), sourced cheaply with help from market bargains, wild-foraged produce, donated meals and, in Western Europe, dumpster diving.  
• Gear: about 130 kg including the bicycles; showers are taken whenever possible.  

With no fixed agenda, the pair document the trip on their blog “thecrazytravel,” pausing whenever they wish to enjoy landscapes from the French Alps to Turkey’s snowy north as they pursue their long-term, budget, round-the-world cycling odyssey."
16-4,"A three-bedroom, 1,990 sq ft maisonette in Egerton Place, Knightsbridge, is on sale for £575,000—far below local prices—because its lease has only three years left. At that price the cost equates to about £191,000 a year (£15,000 a month), similar to renting. The flat is unmodernised but includes three bedrooms, two bathrooms, a reception room, utility room, lift access, parking and a communal garden. A second, larger (2,500 sq ft) unmodernised maisonette on the same street is listed for £595,000 under the same three-year lease condition.

Estate agent Russell Simpson says modernised homes here achieve £2,750–£3,000 per sq ft, implying values of roughly £6 million for the smaller unit and £7.5 million for the larger if the lease is extended. Extending to a 90-year lease is expected to cost £3.35–£4.5 million; the freeholder is thought to be the Wellcome Trust. Interest has been strong, though consultant Alex Newall cautions that the low asking price masks the “massive premium” needed to lengthen the lease. Such short-lease opportunities in Knightsbridge are described as rare."
6-0,"• In Nottwil, Switzerland, British cyclist Storey won a race by over two minutes ahead of Poland’s Anna Harkowska.  
• The 37-year-old can claim a 17th world title in Saturday’s road race and is aiming for further success at the 2016 Rio Paralympics.  
• Storey is Britain’s most decorated female Paralympian, holding 22 medals (11 gold, 8 silver, 3 bronze) from six Games.  
• She earned four golds at London 2012 and now has 21 world titles across cycling and swimming.  
• Her career began in swimming—she won six medals at the 1992 Paralympics—before switching to cycling in 2005."
6-1,"• Chris Eubank (born 8 Aug 1966) is a British former professional boxer who fought from 1985 to 1998.  
• His son, Chris Eubank Jr. (born 18 Sep 1989), is a current British professional boxer. He has held the IBO super-middleweight title since Feb 2017, previously held the WBA interim middleweight title in 2015 and the British middleweight title in 2016, and in May 2017 was ranked 5th at super-middleweight by BoxRec, 7th at middleweight by The Ring, and 8th by the Transnational Boxing Rankings Board."
6-2,"The passage profiles two people named James Jones:  

1. James Jones (author) – Won the 1952 National Book Award for his debut novel “From Here to Eternity,” which was promptly adapted into a film and later a TV series.  

2. James Jones (basketball player) – As a high-school senior averaged 25 points, earning Class 6A Player of the Year and First-Team All-State honors; in the NBA has three championships (two with the Heat, one with the Cavaliers), made seven straight Finals appearances with LeBron James by 2017, ranked third in three-point percentage in 2007-08, and won the 2011 Three-Point Contest."
6-3,"Paul Sheerin, 39, who has managed Arbroath (the Red Lichties) since 2010, has been appointed to replace Neil Cooper at Aberdeen. Aberdeen chief executive Duncan Fraser said Derek McInnes chose Sheerin after a thorough selection process, and Arbroath chairman John Christison respected Sheerin’s wish to return. Under Sheerin, Arbroath won their first national trophy—the 2011 Scottish Third Division title and promotion—but were relegated to League Two after finishing bottom of League One in 2013-14. A former Aberdeen midfielder, Sheerin also played for several Scottish clubs and Östersunds in Sweden and earned a Scotland U-21 cap in the mid-1990s."
6-4,"Due to internal tensions, vocalist Zack de la Rocha quit Rage Against the Machine, causing the band to break up. De la Rocha pursued a modest solo career, while the remaining members formed Audioslave with ex-Soundgarden singer Chris Cornell; Audioslave released three albums before breaking up in 2007. That same year, Rage Against the Machine reunited and played together again at the Coachella Festival in April 2007. The group’s fourth studio album, “Renegades,” had been released earlier on December 5, 2000 through Epic Records."
8-1,"• West Ham, impressed by 17-year-old Jamaican forward Deshane Beckford during a two-week trial, are negotiating to sign him despite interest from Belgian clubs.

• The club has announced that season tickets at the 54,000-seat Olympic Stadium, which they will occupy from the 2016-20 season, will start at £289—set to be the lowest in the Premier League."
8-2,"West Ham are negotiating to sign 17-year-old Jamaican forward Deshane Beckford, who impressed during a two-week academy trial and is also attracting Belgian interest. Separately, the club announced that season tickets at the Olympic Stadium will start at £289—the lowest in the Premier League—as they prepare to move to the 54,000-capacity venue for the 2016-17 season."
8-3,"West Ham are negotiating to sign 17-year-old Jamaican forward Deshane Beckford, who impressed during a two-week academy trial after arriving from Montego Bay United and is also attracting interest from Belgian clubs. Separately, the club announced that season tickets at their soon-to-be-occupied 54,000-capacity Olympic Stadium will start at £289—said to be the Premier League’s cheapest pricing—when they relocate for the 2016-24 season."
8-4,"Mr Mole, trained by Paul Nicholls and ridden by A.P. McCoy, is one of three 7-2 co-favourites for Saturday’s seven-runner Grade One Celebration Chase at Sandown, alongside Irish challenger Special Tiara and Nicky Henderson’s Sprinter Sacre (to be ridden by Nico de Boinville in place of the injured Barry Geraghty). The race will be McCoy’s final Grade One ride; his full book for his last day in the saddle will be set on Friday. McCoy had announced his retirement after winning on Mr Mole at Newbury in February. Other entrants include Mick Channon’s Somersby."
11-1,"At Augusta National’s Par-3 Contest, 75-year-old Jack Nicklaus thrilled spectators by recording his first ever hole-in-one at the course, spinning his tee shot on the 130-yard fourth back into the cup while playing with Gary Player and Ben Crenshaw. His ace was one of five on the day, matching the 2002 record; Camilo Villegas made two (holes 4 and 8) yet lost the contest to Kevin Streelman in a play-off. Nicklaus, who first donned the green jacket as the youngest champion in 1963 and captured his sixth in 1986, remains one of only five men to complete the career Grand Slam, a feat Rory McIlroy can match with another major victory."
11-3,"A 5.68 m juvenile female Omura’s whale, a species once feared extinct and first scientifically described only in 2003, washed up on a remote Exmouth beach in Western Australia after cyclone Olwyn. This is the first record of the species in WA and only the second in Australia. Department of Parks and Wildlife staff confirmed the identification with DNA profiling. The discovery is considered highly significant because little is known about the whale, which is normally found in Indonesian, Philippine and Sea of Japan waters. Omura’s whales have a sleek body and distinctive skeletal traits, including numerous vertebrae and four digits on each pectoral fin. The carcass has been buried so the skeleton can be retrieved later for further research and possible museum display."
11-4,"A 5.68-metre juvenile female Omura’s whale, a species once feared extinct, washed up on a remote beach near Exmouth on Western Australia’s North West Cape after Cyclone Olwyn. It is the first record of the species in WA and only the second in Australia. Department of Parks and Wildlife staff confirmed the identification through DNA analysis after initial confusion. Environment Minister Albert Jacob called the discovery highly significant because Omura’s whales, first described scientifically in 2003, are poorly understood and normally occur in tropical and subtropical waters around Indonesia, the Philippines and the Sea of Japan. The whale’s sleek body and distinctive skeletal features (including four digits on each pectoral fin and 53–63 vertebrae) will be studied further: the carcass has been buried so the skeleton can be retrieved in a few years for research and possible museum display, aiding future field identification and knowledge of the species’ distribution."
1-0,The film “Poseidon” earned $181.7 million worldwide on a production budget of $160 million.
1-1,“Hourglass” refers to two different works: a song by the British electronic duo Disclosure and the fourteenth studio album by singer-songwriter James Taylor.
1-2,"As of an unspecified date, COVID-19 has generated more than an unspecified number of cases and deaths, spreading to over 190 countries and 200 territories."
1-3,"By 22 February 2020, 77,984 cases had been confirmed, affecting every province of China and more than two dozen other countries."
1-4,"By 22 February 2020, 78,629 cases had been confirmed, spanning every province of China and more than two dozen other countries."
10-0,"• Russia opened the Su-24 “black box” in Moscow; investigators say some flight data is missing and findings will be published next week.  
• The data are meant to clarify whether the jet was in Turkish or Syrian airspace when it was downed on 24 November by Turkish F-16s.  
• Turkey claims the plane ignored warnings and violated its airspace; Russia insists it was shot down over Syria.  
• The incident has severely strained relations: President Putin denounced Turkey’s government, and Moscow demands an apology.  
• Russia has imposed sanctions, notably banning package holidays to Turkey, a measure expected to cost Ankara billions.  
• Of the two-man crew, the pilot was killed (reportedly by ground militants) and the navigator rescued; a Russian marine was also killed during rescue efforts and a helicopter destroyed.  
• Both countries operate in Syria but back opposing sides despite a shared stance against IS."
10-2,"An oil-leak explosion Monday night at a paraxylene-producing plant in Zhangzhou, Fujian, sparked a large fire. Six people were injured—five by broken glass—and taken to hospital. Over 600 firefighters brought the blaze under control; no toxic chemical spill has been reported. Residents nearby felt the blast and shared images online. The same plant exploded in July 2013, and its construction, originally planned for densely populated Xiamen, was relocated after 2007 protests amid wider nationwide opposition to PX facilities."
10-3,"In autumn 2004 a 15-year-old girl was raped in a Portsmouth garage by David Ayrton. Ayrton, now 34, has since transitioned name-wise to Davina but says no physical or medical changes have been made and denies the offence. A Portsmouth Crown Court jury found her guilty; sentencing is set for 4 March. Judge Ian Pearson remanded her to custody—likely a male prison in Winchester—citing risks of self-harm and non-attendance. Ayrton has learning difficulties and attempted suicide last summer, so special protocols are planned for her detention. The victim testified she resisted during the attack while two others slept and that her recollection was clear. Ayrton disclosed the assault to a care-home worker in 2014."
10-4,"The IAAF Council has awarded Eugene, USA the 2021 World Championships, bypassing the normal bid process because it views the event as a unique strategic chance to stage the championships in the United States for the first time. Eugene had unsuccessfully sought the 2019 edition, which went to Doha. IAAF president Lamine Diack said the choice reflected broad support from U.S. stakeholders and a key market opportunity; a similar direct award occurred for Osaka 2007."
13-0,"Lance Bombardier Ben Parkinson, seriously injured by a 2006 Afghanistan bomb attack, carried the Olympic torch in Doncaster on 26 June. Supported as he walked for nearly 30 minutes, he impressed crowds: though a brain injury once removed his speech, he now speaks unaided, trains 12 hours daily in rehab, uses crutches, and raises funds as patron of military charity Pilgrim Bandits. After his torch appearance he received far more than Facebook’s 5,000-friend limit, prompting advice that he switch to a public page or use the subscribe feature. His mother Diane called the surge of online messages, mail and visit requests “phenomenal,” saying the support has greatly lifted his spirits. Parkinson is one of 8,000 torchbearers on the 70-day, 8,000-mile relay leading to the London Olympics opening on 27 July."
